Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74651515e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09348485e+000	-6.19348485e+000	1.16904544e+007	0.00000000e+000	1.2308e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24439409e-001	-5.02443941e+000	4.61926658e+006	0.00000000e+000	3.6147e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.62512751e-001	-4.56251275e+000	2.10923455e+006	0.00000000e+000	1.2831e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.51589296e-001	-4.35158930e+000	1.09253587e+006	0.00000000e+000	5.1972e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.42335710e-001	-4.24233571e+000	6.50593079e+005	0.00000000e+000	2.2591e+019	1.0000e-010	0.0000e+000
6.000000e+001	-7.72764019e-002	-4.17727640e+000	4.56358744e+005	0.00000000e+000	9.9290e+018	1.0000e-010	0.0000e+000
7.000000e+001	-3.16405275e-002	-4.13164053e+000	3.76827566e+005	0.00000000e+000	4.0655e+018	1.0000e-010	0.0000e+000
8.000000e+001	6.04222916e-003	-4.09395777e+000	3.48981173e+005	0.00000000e+000	1.4235e+018	1.0000e-010	0.0000e+000
9.000000e+001	4.09403465e-002	-4.05905965e+000	3.40554175e+005	0.00000000e+000	4.3078e+017	1.0000e-010	0.0000e+000
1.000000e+002	7.49957640e-002	-4.02500424e+000	3.38185320e+005	0.00000000e+000	1.2109e+017	1.0000e-010	0.0000e+000
1.100000e+002	1.08814296e-001	-3.99118570e+000	3.37532773e+005	0.00000000e+000	3.3357e+016	1.0000e-010	0.0000e+000
1.200000e+002	1.42567573e-001	-3.95743243e+000	3.37355932e+005	0.00000000e+000	9.0398e+015	1.0000e-010	0.0000e+000
1.300000e+002	1.76303166e-001	-3.92369683e+000	3.37307976e+005	0.00000000e+000	2.4515e+015	1.0000e-010	0.0000e+000
1.400000e+002	2.10033964e-001	-3.88996604e+000	3.37294968e+005	0.00000000e+000	6.6493e+014	1.0000e-010	0.0000e+000
1.500000e+002	-3.16236539e-001	-3.71623654e+000	1.57806786e+006	0.00000000e+000	7.2876e+019	1.0000e-010	1.3848e+020
1.600000e+002	-1.07520662e-001	-3.57115703e+000	1.06220112e+006	0.00000000e+000	1.5240e+019	1.0000e-010	-1.1977e+019
1.700000e+002	4.96085407e-002	-3.47766419e+000	8.27178913e+005	0.00000000e+000	3.1373e+017	1.0000e-010	-1.2099e+019
1.800000e+002	1.83235523e-001	-3.40767357e+000	5.94656762e+005	0.00000000e+000	1.8749e+015	1.0000e-010	-1.2222e+019
1.900000e+002	2.93610290e-001	-3.36093516e+000	3.58690829e+005	0.00000000e+000	2.6227e+013	1.0000e-010	-1.2344e+019
2.000000e+002	3.80388464e-001	-3.33779335e+000	1.19220950e+005	0.00000000e+000	9.1399e+011	1.0000e-010	-1.2467e+019
2.100000e+002	4.43219650e-001	-3.33859853e+000	-1.23778862e+005	0.00000000e+000	8.0431e+010	1.0000e-010	-1.2589e+019
2.200000e+002	4.81750854e-001	-3.36370369e+000	-3.70334390e+005	0.00000000e+000	1.8119e+010	1.0000e-010	-1.2712e+019
