Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74646011e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09353989e+000	-6.19353989e+000	1.16889397e+007	0.00000000e+000	1.2309e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24645923e-001	-5.02464592e+000	4.61538546e+006	0.00000000e+000	3.6159e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.63107377e-001	-4.56310738e+000	2.10053748e+006	0.00000000e+000	1.2856e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.53053630e-001	-4.35305363e+000	1.07510986e+006	0.00000000e+000	5.2418e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.45542644e-001	-4.24554264e+000	6.18669153e+005	0.00000000e+000	2.3333e+019	1.0000e-010	0.0000e+000
6.000000e+001	-8.36757288e-002	-4.18367573e+000	4.04172607e+005	0.00000000e+000	1.0965e+019	1.0000e-010	0.0000e+000
7.000000e+001	-4.32584681e-002	-4.14325847e+000	3.00708160e+005	0.00000000e+000	5.2890e+018	1.0000e-010	0.0000e+000
8.000000e+001	-1.31876521e-002	-4.11318765e+000	2.51323033e+005	0.00000000e+000	2.5245e+018	1.0000e-010	0.0000e+000
9.000000e+001	1.19446512e-002	-4.08805535e+000	2.28294721e+005	0.00000000e+000	1.1772e+018	1.0000e-010	0.0000e+000
1.000000e+002	3.47741232e-002	-4.06522588e+000	2.17774713e+005	0.00000000e+000	5.3777e+017	1.0000e-010	0.0000e+000
1.100000e+002	5.65515946e-002	-4.04344841e+000	2.13030500e+005	0.00000000e+000	2.4252e+017	1.0000e-010	0.0000e+000
1.200000e+002	7.78546446e-002	-4.02214536e+000	2.10905516e+005	0.00000000e+000	1.0863e+017	1.0000e-010	0.0000e+000
1.300000e+002	9.89451963e-002	-4.00105480e+000	2.09956832e+005	0.00000000e+000	4.8495e+016	1.0000e-010	0.0000e+000
1.400000e+002	1.19940879e-001	-3.98005912e+000	2.09532512e+005	0.00000000e+000	2.1691e+016	1.0000e-010	0.0000e+000
1.500000e+002	1.40894131e-001	-3.95910587e+000	2.09343846e+005	0.00000000e+000	9.6443e+015	1.0000e-010	0.0000e+000
1.600000e+002	1.61828515e-001	-3.93817148e+000	2.09259898e+005	0.00000000e+000	4.2913e+015	1.0000e-010	0.0000e+000
1.700000e+002	1.82754505e-001	-3.91724549e+000	2.09222533e+005	0.00000000e+000	1.9101e+015	1.0000e-010	0.0000e+000
1.800000e+002	2.03676758e-001	-3.89632324e+000	2.09205899e+005	0.00000000e+000	8.5030e+014	1.0000e-010	0.0000e+000
1.900000e+002	2.24597348e-001	-3.87540265e+000	2.09198493e+005	0.00000000e+000	3.7855e+014	1.0000e-010	0.0000e+000
2.000000e+002	-3.14482802e-001	-3.71448280e+000	1.46474074e+006	0.00000000e+000	7.2278e+019	1.0000e-010	1.3848e+020
2.100000e+002	-7.46753953e-002	-3.59134206e+000	8.67152425e+005	0.00000000e+000	9.5220e+018	1.0000e-010	-2.2051e+019
2.200000e+002	1.05373181e-001	-3.52796015e+000	4.38607592e+005	0.00000000e+000	3.8106e+016	1.0000e-010	-2.2463e+019
2.300000e+002	2.42567273e-001	-3.50743273e+000	-9.62361802e+002	0.00000000e+000	1.8890e+014	1.0000e-010	-2.2875e+019
2.400000e+002	3.35804370e-001	-3.53086230e+000	-4.52436666e+005	0.00000000e+000	5.1277e+012	1.0000e-010	-2.3286e+019
2.500000e+002	3.83894037e-001	-3.59943930e+000	-9.15978963e+005	0.00000000e+000	7.9809e+011	1.0000e-010	-2.3698e+019
2.600000e+002	-1.74370526e-001	-3.57437053e+000	7.03081365e+005	0.00000000e+000	3.0427e+019	1.0000e-010	1.1437e+020
2.700000e+002	-1.04062389e-001	-3.50406239e+000	4.25363753e+005	0.00000000e+000	1.4580e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.15260141e-002	-3.46152601e+000	2.80732925e+005	0.00000000e+000	7.5931e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.34527216e-002	-3.43345272e+000	1.99903431e+005	0.00000000e+000	4.2436e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.34623785e-002	-3.41346238e+000	1.51449466e+005	0.00000000e+000	2.5438e+018	1.0000e-010	0.0000e+000
3.100000e+002	1.68256815e-003	-3.39831743e+000	1.20376345e+005	0.00000000e+000	1.6313e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.37202027e-002	-3.38627980e+000	9.92238753e+004	0.00000000e+000	1.1105e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.36425902e-002	-3.37635741e+000	8.40868182e+004	0.00000000e+000	7.9470e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.20512720e-002	-3.36794873e+000	7.28025071e+004	0.00000000e+000	5.9243e+017	1.0000e-010	0.0000e+000
3.500000e+002	3.93315227e-002	-3.36066848e+000	6.41055007e+004	0.00000000e+000	4.5659e+017	1.0000e-010	0.0000e+000
3.600000e+002	4.57420728e-002	-3.35425793e+000	5.72172681e+004	0.00000000e+000	3.6163e+017	1.0000e-010	0.0000e+000
3.700000e+002	5.14637996e-002	-3.34853620e+000	5.16372194e+004	0.00000000e+000	2.9295e+017	1.0000e-010	0.0000e+000
3.800000e+002	5.66275216e-002	-3.34337248e+000	4.70309087e+004	0.00000000e+000	2.4183e+017	1.0000e-010	0.0000e+000
3.900000e+002	6.13306124e-002	-3.33866939e+000	4.31673675e+004	0.00000000e+000	2.0284e+017	1.0000e-010	0.0000e+000
4.000000e+002	6.56473492e-002	-3.33435265e+000	3.98824482e+004	0.00000000e+000	1.7246e+017	1.0000e-010	0.0000e+000
4.100000e+002	6.96355940e-002	-3.33036441e+000	3.70565466e+004	0.00000000e+000	1.4836e+017	1.0000e-010	0.0000e+000
4.200000e+002	7.33412487e-002	-3.32665875e+000	3.46005937e+004	0.00000000e+000	1.2894e+017	1.0000e-010	0.0000e+000
4.300000e+002	7.68013080e-002	-3.32319869e+000	3.24469769e+004	0.00000000e+000	1.1307e+017	1.0000e-010	0.0000e+000
4.400000e+002	8.00460057e-002	-3.31995399e+000	3.05434933e+004	0.00000000e+000	9.9933e+016	1.0000e-010	0.0000e+000
4.500000e+002	8.31003551e-002	-3.31689964e+000	2.88492253e+004	0.00000000e+000	8.8949e+016	1.0000e-010	0.0000e+000
4.600000e+002	8.59852776e-002	-3.31401472e+000	2.73316657e+004	0.00000000e+000	7.9672e+016	1.0000e-010	0.0000e+000
4.700000e+002	8.87184442e-002	-3.31128156e+000	2.59646741e+004	0.00000000e+000	7.1767e+016	1.0000e-010	0.0000e+000
4.800000e+002	9.13149116e-002	-3.30868509e+000	2.47269986e+004	0.00000000e+000	6.4978e+016	1.0000e-010	0.0000e+000
4.900000e+002	9.37876114e-002	-3.30621239e+000	2.36011889e+004	0.00000000e+000	5.9105e+016	1.0000e-010	0.0000e+000
5.000000e+002	9.61477303e-002	-3.30385227e+000	2.25727868e+004	0.00000000e+000	5.3991e+016	1.0000e-010	0.0000e+000
5.100000e+002	9.84050090e-002	-3.30159499e+000	2.16297129e+004	0.00000000e+000	4.9512e+016	1.0000e-010	0.0000e+000
5.200000e+002	1.00567980e-001	-3.29943202e+000	2.07617992e+004	0.00000000e+000	4.5566e+016	1.0000e-010	0.0000e+000
5.300000e+002	1.02644160e-001	-3.29735584e+000	1.99604260e+004	0.00000000e+000	4.2072e+016	1.0000e-010	0.0000e+000
5.400000e+002	1.04640203e-001	-3.29535980e+000	1.92137166e+004	0.00000000e+000	3.9202e+016	1.0000e-010	0.0000e+000
5.500000e+002	1.06561574e-001	-3.29343843e+000	1.85204920e+004	0.00000000e+000	3.6394e+016	1.0000e-010	0.0000e+000
5.600000e+002	1.08413624e-001	-3.29158638e+000	1.78751932e+004	0.00000000e+000	3.3878e+016	1.0000e-010	0.0000e+000
5.700000e+002	1.10201143e-001	-3.28979886e+000	1.72730055e+004	0.00000000e+000	3.1615e+016	1.0000e-010	0.0000e+000
5.800000e+002	1.11928444e-001	-3.28807156e+000	1.67097383e+004	0.00000000e+000	2.9572e+016	1.0000e-010	0.0000e+000
5.900000e+002	1.13599417e-001	-3.28640058e+000	1.61817268e+004	0.00000000e+000	2.7721e+016	1.0000e-010	0.0000e+000
6.000000e+002	1.15217590e-001	-3.28478241e+000	1.56857525e+004	0.00000000e+000	2.6039e+016	1.0000e-010	0.0000e+000
6.100000e+002	1.16786165e-001	-3.28321383e+000	1.52189767e+004	0.00000000e+000	2.4506e+016	1.0000e-010	0.0000e+000
6.200000e+002	1.18308063e-001	-3.28169194e+000	1.47788866e+004	0.00000000e+000	2.3105e+016	1.0000e-010	0.0000e+000
6.300000e+002	1.19785952e-001	-3.28021405e+000	1.43632497e+004	0.00000000e+000	2.1821e+016	1.0000e-010	0.0000e+000
6.400000e+002	1.21222277e-001	-3.27877772e+000	1.39700756e+004	0.00000000e+000	2.0642e+016	1.0000e-010	0.0000e+000
6.500000e+002	1.22619284e-001	-3.27738072e+000	1.35975842e+004	0.00000000e+000	1.9556e+016	1.0000e-010	0.0000e+000
6.600000e+002	1.23979043e-001	-3.27602096e+000	1.32441788e+004	0.00000000e+000	1.8554e+016	1.0000e-010	0.0000e+000
6.700000e+002	1.25303460e-001	-3.27469654e+000	1.29084226e+004	0.00000000e+000	1.7627e+016	1.0000e-010	0.0000e+000
6.800000e+002	1.26594303e-001	-3.27340570e+000	1.25890197e+004	0.00000000e+000	1.6769e+016	1.0000e-010	0.0000e+000
6.900000e+002	1.27853205e-001	-3.27214680e+000	1.22847980e+004	0.00000000e+000	1.5972e+016	1.0000e-010	0.0000e+000
7.000000e+002	1.29081684e-001	-3.27091832e+000	1.19946948e+004	0.00000000e+000	1.5230e+016	1.0000e-010	0.0000e+000
7.100000e+002	1.30281154e-001	-3.26971885e+000	1.17177441e+004	0.00000000e+000	1.4540e+016	1.0000e-010	0.0000e+000
7.200000e+002	1.31452928e-001	-3.26854707e+000	1.14530664e+004	0.00000000e+000	1.3896e+016	1.0000e-010	0.0000e+000
7.300000e+002	1.32598235e-001	-3.26740176e+000	1.11998585e+004	0.00000000e+000	1.3293e+016	1.0000e-010	0.0000e+000
7.400000e+002	1.33718221e-001	-3.26628178e+000	1.09573862e+004	0.00000000e+000	1.2730e+016	1.0000e-010	0.0000e+000
7.500000e+002	1.34813959e-001	-3.26518604e+000	1.07249763e+004	0.00000000e+000	1.2202e+016	1.0000e-010	0.0000e+000
7.600000e+002	1.35886457e-001	-3.26411354e+000	1.05020109e+004	0.00000000e+000	1.1706e+016	1.0000e-010	0.0000e+000
7.700000e+002	1.36936658e-001	-3.26306334e+000	1.02879217e+004	0.00000000e+000	1.1240e+016	1.0000e-010	0.0000e+000
