Y (ang)	Ec (eV)	Ev (eV)	E (V/cm)	Ef (eV)	n (cm-3)	p (cm-3)	Nd - Na (cm-3)
0.000000e+000	-6.40000000e+000	-9.80000000e+000	3.74653766e+007	-7.00000000e+000	1.8691e+008	1.0000e-010	0.0000e+000
1.000000e+001	-2.09346234e+000	-6.19346234e+000	1.16910739e+007	0.00000000e+000	1.2308e+021	1.0000e-010	-1.3848e+020
2.000000e+001	-9.24354954e-001	-5.02435495e+000	4.62085369e+006	0.00000000e+000	3.6142e+020	1.0000e-010	0.0000e+000
3.000000e+001	-4.62269586e-001	-4.56226959e+000	2.11279019e+006	0.00000000e+000	1.2821e+020	1.0000e-010	0.0000e+000
4.000000e+001	-2.50990566e-001	-4.35099057e+000	1.09965313e+006	0.00000000e+000	5.1790e+019	1.0000e-010	0.0000e+000
5.000000e+001	-1.41025254e-001	-4.24102525e+000	6.63574728e+005	0.00000000e+000	2.2292e+019	1.0000e-010	0.0000e+000
6.000000e+001	-7.46677810e-002	-4.17466778e+000	4.77324256e+005	0.00000000e+000	9.5209e+018	1.0000e-010	0.0000e+000
7.000000e+001	-2.69353554e-002	-4.12693536e+000	4.06399558e+005	0.00000000e+000	3.6256e+018	1.0000e-010	0.0000e+000
8.000000e+001	1.37046003e-002	-4.08629540e+000	3.84664219e+005	0.00000000e+000	1.1111e+018	1.0000e-010	0.0000e+000
9.000000e+001	5.21710222e-002	-4.04782898e+000	3.79081424e+005	0.00000000e+000	2.8538e+017	1.0000e-010	0.0000e+000
1.000000e+002	9.00791646e-002	-4.00992084e+000	3.77748716e+005	0.00000000e+000	6.8126e+016	1.0000e-010	0.0000e+000
1.100000e+002	1.27854036e-001	-3.97214596e+000	3.77436282e+005	0.00000000e+000	1.5971e+016	1.0000e-010	0.0000e+000
1.200000e+002	1.65597664e-001	-3.93440234e+000	3.77363723e+005	0.00000000e+000	3.7091e+015	1.0000e-010	0.0000e+000
1.300000e+002	2.03334037e-001	-3.89666596e+000	3.77346867e+005	0.00000000e+000	8.6164e+014	1.0000e-010	0.0000e+000
1.400000e+002	-3.18931277e-001	-3.71893128e+000	1.59948898e+006	0.00000000e+000	7.3799e+019	1.0000e-010	1.3848e+020
1.500000e+002	-1.12315712e-001	-3.57064905e+000	1.08473278e+006	0.00000000e+000	1.6176e+019	1.0000e-010	-1.0974e+019
1.600000e+002	4.28242331e-002	-3.47384243e+000	8.67505901e+005	0.00000000e+000	4.0228e+017	1.0000e-010	-1.1077e+019
1.700000e+002	1.76241490e-001	-3.39875851e+000	6.55012361e+005	0.00000000e+000	2.4573e+015	1.0000e-010	-1.1180e+019
1.800000e+002	2.88409393e-001	-3.34492394e+000	4.39647054e+005	0.00000000e+000	3.2072e+013	1.0000e-010	-1.1283e+019
1.900000e+002	3.79040765e-001	-3.31262590e+000	2.21344770e+005	0.00000000e+000	9.6291e+011	1.0000e-010	-1.1386e+019
2.000000e+002	4.47841908e-001	-3.30215809e+000	8.53458629e+001	0.00000000e+000	6.7263e+010	1.0000e-010	-1.1489e+019
2.100000e+002	4.94517110e-001	-3.31381622e+000	-2.24150993e+005	0.00000000e+000	1.1058e+010	1.0000e-010	-1.1592e+019
2.200000e+002	5.18768677e-001	-3.34789799e+000	-4.51384182e+005	0.00000000e+000	4.3277e+009	1.0000e-010	-1.1695e+019
2.300000e+002	5.20296925e-001	-3.40470307e+000	-6.81634334e+005	0.00000000e+000	4.0793e+009	1.0000e-010	-1.1798e+019
2.400000e+002	4.98800159e-001	-3.48453317e+000	-9.14921744e+005	0.00000000e+000	9.3694e+009	1.0000e-010	-1.1901e+019
2.500000e+002	4.53974651e-001	-3.58769202e+000	-1.15126689e+006	0.00000000e+000	5.3058e+010	1.0000e-010	-1.2004e+019
2.600000e+002	-1.74485371e-001	-3.57448537e+000	7.03563943e+005	0.00000000e+000	3.0456e+019	1.0000e-010	1.2638e+020
2.700000e+002	-1.04128977e-001	-3.50412898e+000	4.25606841e+005	0.00000000e+000	1.4593e+019	1.0000e-010	0.0000e+000
2.800000e+002	-6.15682927e-002	-3.46156829e+000	2.80864588e+005	0.00000000e+000	7.5990e+018	1.0000e-010	0.0000e+000
2.900000e+002	-3.34818338e-002	-3.43348183e+000	1.99979875e+005	0.00000000e+000	4.2465e+018	1.0000e-010	0.0000e+000
3.000000e+002	-1.34838464e-002	-3.41348385e+000	1.51497033e+005	0.00000000e+000	2.5454e+018	1.0000e-010	0.0000e+000
3.100000e+002	1.66585688e-003	-3.39833414e+000	1.20407886e+005	0.00000000e+000	1.6322e+018	1.0000e-010	0.0000e+000
3.200000e+002	1.37066455e-002	-3.38629335e+000	9.92459569e+004	0.00000000e+000	1.1110e+018	1.0000e-010	0.0000e+000
3.300000e+002	2.36312412e-002	-3.37636876e+000	8.41029859e+004	0.00000000e+000	7.9501e+017	1.0000e-010	0.0000e+000
3.400000e+002	3.20415397e-002	-3.36795846e+000	7.28147853e+004	0.00000000e+000	5.9263e+017	1.0000e-010	0.0000e+000
